Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
0.041,-0.303,-0.958,-0.244,1507220
0.041,-0.303,-0.958,-0.244,1507225
0.042,-0.305,-0.96,-0.061,1507230
0.042,-0.303,-0.959,-0.061,1507236
0.042,-0.303,-0.959,-0.244,1507241
0.043,-0.303,-0.956,-0.122,1507246
0.043,-0.303,-0.956,-0.183,1507251
0.042,-0.303,-0.957,-0.183,1507257
0.042,-0.303,-0.957,-0.305,1507262
0.042,-0.303,-0.958,-0.244,1507267
0.042,-0.303,-0.958,-0.244,1507272
0.044,-0.303,-0.958,-0.244,1507278
0.044,-0.303,-0.958,-0.305,1507283
0.043,-0.303,-0.958,-0.244,1507288
0.043,-0.303,-0.958,-0.122,1507293
0.042,-0.302,-0.958,-0.305,1507299
0.042,-0.302,-0.958,-0.244,1507304
0.043,-0.302,-0.96,-0.183,1507309
0.043,-0.302,-0.96,-0.183,1507314
0.042,-0.299,-0.96,-0.305,1507320
0.04,-0.299,-0.96,-0.122,1507325
0.04,-0.299,-0.96,-0.122,1507330
0.04,-0.3,-0.959,0.0,1507335
0.04,-0.3,-0.959,0.061,1507341
0.038,-0.299,-0.964,-0.061,1507346
0.038,-0.299,-0.964,0.061,1507351
0.037,-0.297,-0.963,0.122,1507356
0.037,-0.297,-0.963,0.0,1507361
0.038,-0.295,-0.96,0.061,1507367
0.038,-0.295,-0.96,0.0,1507372
0.039,-0.295,-0.963,0.0,1507377
0.039,-0.295,-0.963,-0.122,1507382
0.036,-0.296,-0.961,-0.061,1507387
0.036,-0.296,-0.961,-0.061,1507393
0.038,-0.295,-0.961,-0.183,1507398
0.038,-0.295,-0.961,-0.122,1507403
0.036,-0.296,-0.962,0.061,1507408
0.036,-0.296,-0.962,-0.122,1507414
0.038,-0.296,-0.962,-0.183,1507419
0.038,-0.296,-0.962,-0.305,1507424
0.038,-0.296,-0.962,-0.305,1507429
0.039,-0.296,-0.962,-0.244,1507435
0.039,-0.296,-0.962,-0.488,1507440
0.04,-0.298,-0.962,-0.305,1507445
0.04,-0.298,-0.962,-0.244,1507450
0.041,-0.298,-0.961,-0.305,1507456
0.041,-0.298,-0.961,-0.244,1507461
0.04,-0.299,-0.959,-0.244,1507466
0.04,-0.299,-0.959,-0.244,1507471
0.04,-0.299,-0.961,-0.305,1507477
0.04,-0.299,-0.961,-0.183,1507482
0.04,-0.3,-0.96,-0.305,1507487
0.04,-0.3,-0.96,-0.366,1507492
0.041,-0.3,-0.96,-0.305,1507498
0.041,-0.3,-0.96,-0.244,1507503
0.042,-0.301,-0.961,0.061,1507508
0.041,-0.301,-0.96,0.0,1507513
0.041,-0.301,-0.96,0.061,1507519
0.04,-0.301,-0.958,-0.061,1507524
0.04,-0.301,-0.958,-0.183,1507529
0.042,-0.301,-0.958,-0.183,1507534
0.042,-0.301,-0.958,-0.244,1507539
0.041,-0.302,-0.957,-0.183,1507545
0.041,-0.302,-0.957,-0.183,1507550
0.04,-0.304,-0.959,-0.061,1507555
0.04,-0.304,-0.959,0.061,1507560
0.039,-0.303,-0.959,0.122,1507566
0.039,-0.303,-0.959,0.122,1507571
0.04,-0.303,-0.958,0.0,1507576
0.04,-0.303,-0.958,-0.061,1507581
0.039,-0.304,-0.958,-0.122,1507586
0.039,-0.304,-0.958,-0.122,1507592
0.038,-0.302,-0.958,-0.122,1507597
0.038,-0.302,-0.958,0.0,1507602
0.037,-0.302,-0.958,-0.061,1507607
0.037,-0.303,-0.958,-0.061,1507613
0.037,-0.303,-0.958,-0.061,1507618
0.038,-0.301,-0.959,-0.183,1507623
0.038,-0.301,-0.959,-0.183,1507628
0.038,-0.299,-0.96,-0.122,1507634
0.038,-0.299,-0.96,-0.183,1507639
0.037,-0.3,-0.96,-0.244,1507644
0.037,-0.3,-0.96,-0.244,1507649
0.038,-0.299,-0.959,-0.305,1507655
0.038,-0.299,-0.959,-0.244,1507660
0.039,-0.299,-0.96,-0.183,1507665
0.039,-0.299,-0.96,-0.366,1507670
0.039,-0.299,-0.961,-0.427,1507676
0.039,-0.299,-0.961,-0.488,1507681
0.04,-0.298,-0.961,-0.427,1507686
0.04,-0.298,-0.961,-0.549,1507691
0.042,-0.298,-0.962,-0.427,1507697
0.042,-0.298,-0.961,-0.305,1507702
