Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.021, -0.134, 0.998, -0.244, 91441
-0.021, -0.134, 0.996, -0.122, 91468
-0.016, -0.131, 0.994, -0.122, 91486
-0.019, -0.134, 0.995, -0.244, 91503
-0.025, -0.134, 0.998, -0.244, 91534
-0.023, -0.134, 0.997, -0.183, 91551
-0.018, -0.129, 0.998, -0.244, 91567
-0.021, -0.133, 0.994, -0.244, 91595
-0.019, -0.131, 0.995, 0.122, 91612
-0.021, -0.135, 0.999, -0.305, 91630
-0.019, -0.137, 0.997, -0.244, 91659
-0.021, -0.133, 0.994, -0.122, 91675
-0.020, -0.130, 0.996, -0.183, 91690
-0.022, -0.134, 0.996, -0.183, 91721
-0.019, -0.135, 0.993, -0.244, 91738
-0.021, -0.132, 1.000, -0.244, 91754
-0.020, -0.133, 0.994, -0.183, 91783
-0.019, -0.133, 0.995, -0.122, 91798
-0.021, -0.134, 0.996, -0.183, 91814
-0.022, -0.134, 0.998, -0.244, 91843
-0.024, -0.133, 0.998, -0.305, 91860
-0.023, -0.135, 0.993, -0.183, 91875
-0.021, -0.132, 0.994, -0.244, 91904
-0.019, -0.132, 0.993, -0.183, 91920
-0.024, -0.134, 0.997, -0.122, 91935
-0.022, -0.131, 0.997, -0.305, 91952
-0.021, -0.135, 0.998, -0.061, 91970
-0.019, -0.132, 0.994, -0.122, 91987
-0.022, -0.132, 0.997, -0.122, 92018
-0.021, -0.134, 0.995, -0.244, 92035
-0.022, -0.133, 0.996, -0.122, 92052
-0.019, -0.134, 0.995, -0.061, 92079
-0.022, -0.132, 0.994, -0.061, 92095
-0.021, -0.135, 0.993, -0.305, 92112
-0.019, -0.135, 0.994, 0.000, 92141
-0.023, -0.133, 0.996, -0.244, 92157
-0.020, -0.131, 0.995, -0.061, 92174
-0.022, -0.130, 0.994, -0.183, 92202
-0.019, -0.131, 1.001, -0.305, 92219
-0.022, -0.135, 0.996, -0.122, 92236
-0.023, -0.135, 0.997, -0.122, 92266
-0.021, -0.136, 0.998, -0.244, 92282
-0.020, -0.135, 0.996, -0.244, 92311
-0.023, -0.134, 0.999, -0.061, 92330
-0.020, -0.132, 0.998, -0.122, 92348
-0.019, -0.132, 0.996, -0.366, 92378
-0.025, -0.133, 0.999, -0.244, 92395
-0.022, -0.135, 0.997, -0.122, 92412
-0.018, -0.135, 0.997, -0.183, 92439
-0.022, -0.129, 0.996, -0.305, 92456
-0.019, -0.132, 0.998, -0.061, 92470
-0.021, -0.134, 0.997, -0.305, 92498
-0.020, -0.134, 0.996, -0.061, 92514
-0.021, -0.135, 0.997, -0.183, 92531
-0.024, -0.133, 0.996, 0.000, 92560
-0.023, -0.132, 0.999, -0.183, 92577
-0.019, -0.133, 0.999, -0.061, 92595
-0.023, -0.133, 0.995, -0.244, 92621
-0.020, -0.135, 0.998, -0.122, 92638
-0.020, -0.133, 0.998, -0.183, 92654
-0.021, -0.130, 0.997, -0.305, 92681
-0.020, -0.128, 0.992, -0.244, 92697
-0.021, -0.133, 0.993, -0.061, 92713
-0.020, -0.131, 0.998, -0.183, 92740
-0.021, -0.133, 0.995, -0.244, 92757
-0.020, -0.134, 0.995, -0.244, 92773
-0.024, -0.134, 0.993, -0.122, 92803
-0.019, -0.131, 0.996, -0.244, 92820
-0.019, -0.132, 1.000, -0.183, 92836
-0.023, -0.136, 0.995, -0.061, 92866
-0.021, -0.132, 0.994, -0.122, 92882
-0.020, -0.133, 0.995, -0.183, 92912
-0.015, -0.135, 0.996, -0.183, 92926
-0.021, -0.132, 0.998, -0.244, 92942
-0.019, -0.132, 0.995, -0.183, 92956
-0.020, -0.135, 0.992, 0.061, 92985
-0.019, -0.129, 0.995, -0.183, 93001
-0.022, -0.134, 0.997, -0.183, 93028
-0.021, -0.134, 0.996, -0.061, 93044
-0.025, -0.132, 0.997, -0.244, 93060
-0.021, -0.134, 0.999, -0.122, 93075
-0.023, -0.132, 0.996, -0.122, 93104
-0.021, -0.134, 0.996, -0.061, 93121
-0.020, -0.134, 0.995, -0.122, 93136
-0.024, -0.132, 0.994, -0.244, 93164
-0.025, -0.135, 0.997, 0.122, 93181
-0.021, -0.136, 0.997, -0.183, 93195
-0.022, -0.133, 0.996, 0.000, 93223
-0.019, -0.133, 0.996, -0.244, 93240
-0.022, -0.133, 0.990, -0.061, 93255
-0.021, -0.132, 0.995, 0.000, 93285
-0.023, -0.133, 0.998, -0.183, 93302
-0.021, -0.132, 0.997, -0.122, 93328
-0.024, -0.133, 0.996, -0.183, 93345
-0.021, -0.133, 0.994, -0.183, 93362
-0.018, -0.133, 0.993, -0.305, 93391
-0.020, -0.135, 0.995, -0.183, 93409
-0.021, -0.133, 0.995, -0.061, 93427
-0.021, -0.133, 0.995, -0.183, 93454
-0.025, -0.134, 0.997, 0.000, 93471
-0.019, -0.135, 0.996, -0.244, 93488
-0.021, -0.133, 1.000, 0.000, 93514
-0.020, -0.133, 0.993, -0.183, 93532
-0.018, -0.135, 0.997, -0.061, 93547
-0.021, -0.135, 0.997, -0.061, 93575
-0.019, -0.134, 0.995, -0.305, 93593
-0.021, -0.134, 0.995, -0.183, 93609
-0.022, -0.134, 0.994, -0.244, 93636
-0.022, -0.135, 0.997, -0.305, 93652
-0.020, -0.133, 0.997, 0.000, 93668
-0.018, -0.132, 0.995, -0.122, 93695
-0.021, -0.133, 0.996, -0.366, 93711
-0.023, -0.131, 0.998, -0.366, 93726
-0.018, -0.132, 0.994, -0.122, 93754
-0.020, -0.132, 0.993, -0.366, 93769
-0.021, -0.132, 0.994, -0.122, 93784
-0.024, -0.135, 0.999, -0.122, 93814
-0.021, -0.134, 0.994, -0.061, 93831
-0.019, -0.133, 0.997, -0.183, 93849
-0.022, -0.132, 0.998, -0.183, 93874
-0.022, -0.131, 0.995, -0.122, 93892
-0.019, -0.131, 0.998, -0.122, 93908
-0.024, -0.133, 0.991, -0.061, 93938
-0.022, -0.134, 0.997, -0.305, 93955
-0.018, -0.133, 0.997, 0.000, 93970
-0.022, -0.136, 0.996, -0.122, 93997
-0.021, -0.136, 0.996, -0.183, 94013
-0.021, -0.133, 0.991, -0.122, 94030
-0.021, -0.134, 0.996, -0.122, 94058
-0.018, -0.133, 0.997, -0.183, 94075
-0.017, -0.134, 0.997, -0.305, 94092
-0.019, -0.133, 0.998, -0.244, 94120
-0.023, -0.135, 0.996, -0.305, 94137
-0.019, -0.133, 0.999, -0.183, 94154
-0.022, -0.133, 0.997, -0.122, 94179
-0.020, -0.132, 0.995, -0.183, 94197
-0.018, -0.132, 0.996, -0.061, 94212
-0.024, -0.134, 0.996, -0.244, 94239
-0.018, -0.134, 0.999, -0.305, 94256
-0.021, -0.134, 0.996, -0.183, 94274
-0.022, -0.130, 0.995, -0.122, 94302
-0.021, -0.131, 0.999, -0.183, 94319
-0.019, -0.131, 0.995, -0.183, 94336
-0.019, -0.134, 0.996, -0.061, 94364
-0.021, -0.131, 0.996, -0.061, 94380
-0.018, -0.134, 0.999, -0.244, 94395
-0.023, -0.134, 0.996, -0.244, 94423
-0.022, -0.133, 0.998, -0.122, 94440
-0.023, -0.136, 0.994, -0.183, 94455
-0.017, -0.133, 0.995, -0.427, 94485
-0.019, -0.133, 0.994, 0.061, 94501
-0.024, -0.135, 0.996, -0.305, 94516
-0.020, -0.132, 0.994, -0.122, 94547
-0.021, -0.135, 0.996, -0.305, 94564
-0.021, -0.132, 0.999, -0.305, 94591
-0.021, -0.128, 0.993, -0.122, 94607
-0.021, -0.136, 0.994, -0.183, 94623
-0.023, -0.134, 0.993, -0.244, 94652
-0.021, -0.135, 0.996, -0.244, 94669
-0.018, -0.134, 0.996, -0.305, 94685
-0.020, -0.135, 0.996, -0.305, 94713
-0.018, -0.135, 0.995, -0.061, 94729
-0.022, -0.133, 0.998, -0.244, 94746
-0.021, -0.135, 0.996, -0.244, 94772
-0.021, -0.130, 0.996, -0.122, 94790
-0.022, -0.130, 0.995, -0.122, 94807
-0.018, -0.133, 0.994, -0.122, 94836
-0.019, -0.134, 0.997, -0.183, 94854
-0.022, -0.137, 0.995, -0.183, 94870
-0.022, -0.132, 0.998, -0.305, 94898
-0.022, -0.130, 0.996, -0.122, 94914
-0.021, -0.131, 0.995, -0.305, 94930
-0.023, -0.135, 0.994, -0.122, 94959
-0.021, -0.136, 0.998, -0.305, 94976
-0.023, -0.134, 0.995, -0.183, 94992
-0.019, -0.135, 0.994, -0.122, 95019
-0.021, -0.133, 0.997, -0.183, 95035
-0.023, -0.131, 0.991, -0.244, 95050
-0.018, -0.133, 0.996, -0.122, 95080
-0.020, -0.134, 0.995, -0.183, 95096
-0.019, -0.133, 0.994, -0.305, 95113
-0.022, -0.130, 0.997, 0.061, 95143
-0.023, -0.134, 0.996, -0.183, 95158
-0.024, -0.132, 0.994, -0.183, 95174
-0.022, -0.136, 0.996, -0.183, 95202
-0.020, -0.137, 0.994, -0.366, 95218
-0.023, -0.135, 0.997, -0.122, 95233
-0.021, -0.135, 0.997, -0.122, 95265
-0.023, -0.134, 0.996, -0.427, 95281
-0.020, -0.136, 0.997, -0.244, 95308
-0.021, -0.135, 0.996, -0.061, 95324
-0.020, -0.133, 0.994, -0.183, 95339
