Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.001,0.361,0.926,-0.183,2262099
-0.001,0.361,0.926,-0.122,2262103
-0.002,0.361,0.925,-0.183,2262107
-0.002,0.361,0.925,-0.305,2262111
-0.004,0.36,0.926,-0.366,2262115
-0.004,0.36,0.926,-0.366,2262119
-0.004,0.36,0.926,-0.183,2262123
-0.005,0.362,0.926,-0.305,2262127
-0.005,0.362,0.926,-0.122,2262131
-0.003,0.36,0.926,-0.122,2262135
-0.003,0.36,0.926,-0.122,2262139
-0.003,0.36,0.926,-0.244,2262143
-0.001,0.359,0.926,-0.122,2262147
-0.001,0.359,0.926,-0.183,2262151
-0.0,0.36,0.926,-0.183,2262155
-0.0,0.36,0.926,-0.183,2262159
-0.0,0.36,0.926,-0.183,2262163
-0.002,0.36,0.928,-0.183,2262167
-0.002,0.36,0.928,-0.122,2262171
-0.001,0.359,0.927,-0.122,2262175
-0.001,0.359,0.927,-0.122,2262179
-0.001,0.359,0.927,-0.244,2262183
0.0,0.359,0.927,-0.183,2262187
0.0,0.359,0.927,-0.122,2262191
-0.001,0.36,0.927,-0.122,2262195
-0.001,0.36,0.927,-0.122,2262199
-0.001,0.36,0.927,-0.122,2262203
-0.002,0.36,0.927,-0.061,2262207
-0.002,0.36,0.927,-0.183,2262211
-0.001,0.361,0.926,-0.305,2262215
-0.001,0.361,0.926,-0.305,2262219
-0.001,0.361,0.926,-0.122,2262223
-0.0,0.36,0.926,-0.122,2262227
-0.0,0.36,0.926,-0.305,2262230
-0.0,0.361,0.928,-0.366,2262234
-0.0,0.361,0.928,-0.366,2262238
-0.0,0.361,0.928,-0.244,2262242
-0.002,0.363,0.926,-0.183,2262246
-0.002,0.363,0.926,-0.183,2262250
0.0,0.361,0.925,-0.122,2262254
0.0,0.361,0.925,-0.122,2262258
0.0,0.361,0.925,-0.122,2262262
-0.001,0.36,0.927,-0.061,2262266
-0.001,0.36,0.927,-0.244,2262270
-0.001,0.359,0.927,-0.244,2262274
-0.001,0.359,0.927,-0.244,2262278
-0.001,0.359,0.927,-0.183,2262282
-0.001,0.36,0.925,-0.183,2262286
-0.001,0.36,0.925,-0.183,2262290
-0.002,0.36,0.928,-0.244,2262294
-0.002,0.36,0.928,-0.244,2262298
-0.002,0.36,0.928,-0.244,2262302
-0.0,0.361,0.926,-0.183,2262306
-0.0,0.361,0.926,-0.122,2262310
-0.001,0.361,0.927,-0.061,2262314
-0.001,0.361,0.927,-0.061,2262318
-0.001,0.361,0.927,-0.305,2262322
-0.001,0.36,0.926,-0.244,2262326
-0.001,0.36,0.926,-0.183,2262330
-0.002,0.361,0.927,-0.305,2262334
-0.002,0.361,0.927,-0.305,2262338
-0.002,0.361,0.927,-0.183,2262342
-0.002,0.36,0.927,-0.183,2262346
-0.002,0.36,0.927,-0.244,2262349
-0.003,0.36,0.927,-0.183,2262353
-0.003,0.36,0.927,-0.183,2262357
-0.003,0.36,0.927,-0.305,2262361
-0.002,0.359,0.927,-0.244,2262365
-0.002,0.359,0.927,-0.061,2262369
-0.001,0.358,0.926,-0.122,2262373
-0.001,0.358,0.926,-0.122,2262377
-0.001,0.358,0.926,-0.244,2262381
-0.001,0.359,0.926,-0.244,2262385
-0.001,0.359,0.926,-0.183,2262389
-0.002,0.36,0.926,-0.244,2262393
-0.002,0.36,0.926,-0.244,2262397
-0.002,0.36,0.926,-0.183,2262401
-0.001,0.36,0.927,-0.183,2262405
-0.001,0.36,0.927,-0.183,2262409
-0.002,0.359,0.927,-0.183,2262413
-0.002,0.359,0.927,-0.183,2262417
-0.002,0.359,0.927,-0.244,2262421
-0.002,0.36,0.925,-0.183,2262425
-0.002,0.36,0.925,-0.122,2262429
-0.002,0.36,0.927,-0.122,2262433
-0.002,0.36,0.927,-0.122,2262437
-0.002,0.36,0.927,-0.122,2262441
-0.001,0.361,0.927,-0.183,2262445
-0.001,0.361,0.927,-0.244,2262449
-0.002,0.362,0.928,-0.244,2262453
-0.002,0.362,0.928,-0.244,2262457
-0.002,0.362,0.928,-0.183,2262461
-0.003,0.362,0.927,-0.244,2262465
-0.003,0.362,0.927,-0.244,2262469
-0.0,0.361,0.923,-0.122,2262473
-0.0,0.361,0.923,-0.122,2262477
-0.0,0.361,0.923,-0.122,2262481
-0.003,0.362,0.927,-0.183,2262485
-0.003,0.362,0.927,-0.122,2262489
-0.002,0.36,0.927,-0.122,2262493
-0.002,0.36,0.927,-0.122,2262497
-0.002,0.36,0.927,-0.183,2262501
-0.001,0.359,0.926,-0.244,2262505
-0.001,0.359,0.926,-0.305,2262509
-0.001,0.36,0.927,-0.122,2262513
-0.001,0.36,0.927,-0.122,2262516
-0.001,0.36,0.927,-0.183,2262520
0.0,0.36,0.925,-0.183,2262524
0.0,0.36,0.925,-0.122,2262528
0.001,0.359,0.926,-0.061,2262532
0.001,0.359,0.926,-0.061,2262536
0.001,0.359,0.926,-0.244,2262540
0.0,0.359,0.928,-0.122,2262544
0.0,0.359,0.928,-0.183,2262548
-0.001,0.359,0.926,-0.366,2262552
-0.001,0.359,0.926,-0.366,2262556
-0.001,0.359,0.926,-0.183,2262560
-0.001,0.36,0.928,-0.244,2262564
-0.001,0.36,0.928,-0.183,2262568
-0.002,0.36,0.927,-0.183,2262572
-0.002,0.36,0.927,-0.183,2262576
-0.002,0.36,0.927,-0.183,2262580
-0.002,0.359,0.925,-0.183,2262584
-0.002,0.359,0.925,-0.244,2262588
-0.003,0.359,0.926,-0.244,2262592
-0.003,0.359,0.926,-0.244,2262596
-0.003,0.359,0.926,-0.305,2262600
-0.003,0.359,0.926,-0.244,2262604
-0.003,0.359,0.926,-0.061,2262608
-0.003,0.361,0.927,-0.183,2262612
-0.003,0.361,0.927,-0.183,2262616
-0.003,0.361,0.927,-0.183,2262620
-0.003,0.359,0.927,-0.061,2262624
-0.003,0.359,0.927,-0.183,2262628
-0.001,0.361,0.927,-0.305,2262632
-0.001,0.361,0.927,-0.305,2262635
-0.001,0.361,0.927,-0.366,2262639
-0.003,0.364,0.927,-0.244,2262643
-0.003,0.364,0.927,-0.305,2262647
-0.003,0.361,0.926,-0.305,2262651
-0.003,0.361,0.926,-0.305,2262655
-0.003,0.361,0.926,-0.183,2262659
-0.002,0.359,0.924,-0.244,2262663
-0.002,0.359,0.924,-0.122,2262667
-0.002,0.361,0.926,-0.183,2262671
-0.002,0.361,0.926,-0.183,2262675
-0.002,0.361,0.926,-0.244,2262679
-0.002,0.362,0.926,-0.183,2262683
-0.002,0.362,0.926,-0.305,2262687
-0.002,0.361,0.926,-0.244,2262691
-0.002,0.361,0.926,-0.244,2262695
-0.002,0.361,0.926,-0.244,2262699
-0.0,0.36,0.928,-0.122,2262703
-0.0,0.36,0.928,-0.244,2262707
-0.0,0.36,0.928,-0.244,2262711
-0.0,0.36,0.928,-0.244,2262715
-0.0,0.36,0.928,-0.183,2262719
-0.0,0.36,0.927,0.0,2262723
-0.0,0.36,0.927,-0.061,2262727
-0.001,0.361,0.927,-0.122,2262731
-0.001,0.361,0.927,-0.122,2262735
-0.001,0.361,0.927,-0.061,2262739
-0.001,0.36,0.927,-0.122,2262743
-0.001,0.36,0.927,-0.366,2262747
-0.001,0.361,0.927,-0.122,2262751
-0.001,0.361,0.927,-0.122,2262755
-0.001,0.361,0.927,-0.122,2262759
0.001,0.36,0.928,-0.305,2262763
0.001,0.36,0.928,-0.305,2262767
-0.0,0.359,0.927,-0.061,2262771
-0.0,0.359,0.927,-0.061,2262774
-0.0,0.359,0.927,-0.183,2262778
-0.001,0.36,0.927,-0.183,2262782
-0.001,0.36,0.927,-0.244,2262786
-0.003,0.36,0.925,-0.244,2262790
-0.003,0.36,0.925,-0.244,2262794
-0.003,0.36,0.925,-0.244,2262798
-0.002,0.359,0.927,-0.122,2262802
-0.002,0.359,0.927,-0.122,2262806
-0.002,0.361,0.928,-0.244,2262810
-0.002,0.361,0.928,-0.244,2262814
-0.002,0.361,0.928,-0.244,2262818
-0.002,0.362,0.926,-0.061,2262822
-0.002,0.362,0.926,-0.061,2262826
-0.001,0.361,0.926,-0.183,2262830
-0.001,0.361,0.926,-0.183,2262834
-0.001,0.361,0.926,-0.244,2262838
-0.002,0.36,0.927,-0.122,2262842
-0.002,0.36,0.927,-0.244,2262846
-0.002,0.361,0.926,-0.183,2262850
-0.002,0.361,0.926,-0.183,2262854
-0.002,0.361,0.926,-0.244,2262858
-0.002,0.362,0.927,-0.183,2262862
-0.002,0.362,0.927,-0.183,2262866
-0.0,0.36,0.927,-0.305,2262870
-0.0,0.36,0.927,-0.305,2262874
-0.0,0.36,0.927,-0.244,2262878
-0.002,0.36,0.927,-0.183,2262882
-0.002,0.36,0.927,-0.122,2262886
-0.002,0.36,0.925,-0.305,2262890
-0.002,0.36,0.925,-0.305,2262894
-0.002,0.36,0.925,-0.183,2262898
0.0,0.359,0.926,-0.244,2262902
0.0,0.359,0.926,-0.183,2262906
-0.001,0.361,0.927,-0.061,2262910
-0.001,0.361,0.927,-0.061,2262914
-0.001,0.361,0.927,-0.183,2262918
-0.001,0.36,0.926,-0.305,2262921
-0.001,0.36,0.926,-0.244,2262925
-0.0,0.361,0.926,-0.183,2262929
-0.0,0.361,0.926,-0.183,2262933
-0.0,0.361,0.926,-0.183,2262937
-0.001,0.36,0.928,-0.183,2262941
-0.001,0.36,0.928,-0.244,2262945
-0.001,0.358,0.928,-0.183,2262949
-0.001,0.358,0.928,-0.183,2262953
-0.001,0.358,0.928,-0.244,2262957
0.002,0.36,0.927,-0.122,2262961
0.002,0.36,0.927,-0.061,2262965
-0.001,0.361,0.929,-0.244,2262969
-0.001,0.361,0.929,-0.244,2262973
-0.001,0.361,0.929,-0.183,2262977
0.0,0.36,0.927,-0.244,2262981
0.0,0.36,0.927,-0.183,2262985
0.0,0.36,0.925,0.0,2262989
0.0,0.36,0.925,0.0,2262993
0.0,0.36,0.925,-0.061,2262997
-0.0,0.36,0.928,-0.183,2263001
-0.0,0.36,0.928,-0.122,2263005
-0.001,0.36,0.928,-0.122,2263009
-0.001,0.36,0.928,-0.122,2263013
-0.001,0.36,0.928,-0.183,2263017
-0.0,0.362,0.926,-0.244,2263021
-0.0,0.362,0.926,-0.244,2263025
-0.002,0.361,0.927,-0.244,2263029
-0.002,0.361,0.927,-0.244,2263033
-0.002,0.361,0.927,-0.183,2263036
-0.001,0.361,0.926,-0.061,2263040
-0.001,0.361,0.926,-0.183,2263044
-0.001,0.361,0.926,-0.244,2263048
-0.001,0.361,0.926,-0.244,2263052
-0.001,0.361,0.926,-0.183,2263056
-0.001,0.361,0.925,-0.122,2263060
-0.001,0.361,0.925,-0.183,2263064
-0.002,0.36,0.927,-0.122,2263068
-0.002,0.36,0.927,-0.122,2263072
-0.002,0.36,0.927,-0.244,2263076
-0.002,0.359,0.927,-0.061,2263080
-0.002,0.359,0.927,-0.183,2263084
-0.001,0.36,0.927,-0.305,2263088
-0.001,0.36,0.927,-0.305,2263092
-0.001,0.36,0.927,-0.244,2263096
-0.003,0.359,0.927,-0.183,2263100
-0.003,0.359,0.927,-0.244,2263104
-0.002,0.359,0.925,-0.244,2263108
-0.002,0.359,0.925,-0.244,2263112
-0.002,0.359,0.925,-0.183,2263116
-0.001,0.358,0.927,-0.183,2263120
-0.001,0.358,0.927,-0.183,2263124
-0.001,0.36,0.928,-0.122,2263128
-0.001,0.36,0.928,-0.122,2263132
-0.001,0.36,0.928,-0.122,2263136
-0.002,0.36,0.927,-0.183,2263140
-0.002,0.36,0.927,-0.244,2263144
-0.002,0.36,0.926,-0.244,2263148
-0.002,0.36,0.926,-0.244,2263152
-0.002,0.36,0.926,-0.305,2263156
-0.001,0.359,0.926,-0.305,2263160
-0.001,0.359,0.926,-0.183,2263164
-0.001,0.36,0.926,-0.183,2263168
-0.001,0.36,0.926,-0.183,2263172
-0.001,0.36,0.926,-0.366,2263175
-0.002,0.36,0.926,-0.122,2263179
-0.002,0.36,0.926,0.0,2263183
-0.0,0.359,0.928,-0.244,2263187
-0.0,0.359,0.928,-0.244,2263191
-0.0,0.359,0.928,-0.183,2263195
-0.002,0.359,0.926,-0.122,2263199
-0.002,0.359,0.926,-0.183,2263203
-0.003,0.361,0.926,-0.244,2263207
-0.003,0.361,0.926,-0.244,2263211
-0.003,0.361,0.926,-0.244,2263215
-0.0,0.361,0.927,-0.183,2263219
-0.0,0.361,0.927,-0.183,2263223
-0.001,0.359,0.926,-0.244,2263227
-0.001,0.359,0.926,-0.244,2263231
-0.001,0.359,0.926,-0.244,2263235
-0.001,0.359,0.927,-0.244,2263239
-0.001,0.359,0.927,-0.183,2263243
-0.0,0.361,0.927,-0.305,2263247
-0.0,0.361,0.927,-0.305,2263251
-0.0,0.361,0.927,-0.244,2263255
-0.002,0.36,0.928,-0.244,2263259
-0.002,0.36,0.928,-0.122,2263263
-0.002,0.361,0.928,-0.183,2263267
-0.002,0.361,0.928,-0.183,2263271
-0.002,0.361,0.928,-0.183,2263275
-0.0,0.361,0.925,-0.244,2263279
-0.0,0.361,0.925,-0.244,2263283
-0.001,0.362,0.927,-0.305,2263287
-0.001,0.362,0.927,-0.305,2263291
-0.001,0.362,0.927,-0.061,2263295
