Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.005,0.045,1.005,-0.244,2082466
-0.005,0.045,1.005,-0.183,2082470
0.001,0.043,0.995,-0.305,2082474
0.001,0.043,0.995,-0.305,2082478
0.001,0.043,0.995,-0.305,2082482
0.002,0.042,1.005,-0.305,2082486
0.002,0.042,1.005,-0.244,2082490
0.006,0.042,1.011,-0.305,2082494
0.006,0.042,1.011,-0.305,2082498
0.006,0.042,1.011,-0.183,2082502
0.009,0.042,1.005,-0.183,2082506
0.009,0.042,1.005,-0.244,2082510
0.01,0.045,1.002,-0.183,2082514
0.01,0.045,1.002,-0.183,2082518
0.01,0.045,1.002,-0.061,2082522
0.006,0.049,1.006,-0.122,2082526
0.006,0.049,1.006,-0.061,2082530
0.003,0.052,1.008,0.061,2082534
0.003,0.052,1.008,0.061,2082538
0.003,0.052,1.008,0.183,2082542
0.0,0.057,0.999,-0.061,2082546
0.0,0.057,0.999,-0.122,2082550
-0.001,0.061,0.993,-0.061,2082553
-0.001,0.061,0.993,-0.061,2082557
-0.001,0.061,0.993,-0.183,2082561
-0.003,0.063,0.997,-0.183,2082565
-0.003,0.063,0.997,-0.122,2082569
-0.006,0.065,1.002,-0.244,2082573
-0.006,0.065,1.002,-0.244,2082577
-0.006,0.065,1.002,-0.244,2082581
-0.008,0.067,0.997,-0.122,2082585
-0.008,0.067,0.997,-0.183,2082589
-0.01,0.064,0.995,-0.244,2082593
-0.01,0.064,0.995,-0.244,2082597
-0.01,0.064,0.995,-0.244,2082601
-0.011,0.06,0.994,-0.183,2082605
-0.011,0.06,0.994,-0.183,2082609
-0.012,0.06,0.997,-0.183,2082613
-0.012,0.06,0.997,-0.183,2082617
-0.012,0.06,0.997,-0.183,2082621
-0.012,0.059,0.999,-0.305,2082625
-0.012,0.059,0.999,-0.183,2082629
-0.011,0.057,0.993,-0.305,2082633
-0.011,0.057,0.993,-0.305,2082637
-0.011,0.057,0.993,-0.305,2082641
-0.013,0.058,0.992,-0.122,2082645
-0.013,0.058,0.992,-0.122,2082649
-0.016,0.06,0.994,-0.366,2082653
-0.016,0.06,0.994,-0.366,2082657
-0.016,0.06,0.994,-0.183,2082661
-0.017,0.059,0.995,-0.061,2082665
-0.017,0.059,0.995,-0.244,2082669
-0.017,0.058,0.993,-0.305,2082673
-0.017,0.058,0.993,-0.305,2082677
-0.017,0.058,0.993,-0.244,2082681
-0.017,0.057,0.995,-0.244,2082685
-0.017,0.057,0.995,-0.305,2082689
-0.013,0.055,0.998,-0.366,2082693
-0.013,0.055,0.998,-0.366,2082697
-0.013,0.055,0.998,-0.305,2082701
-0.009,0.052,1.0,-0.244,2082705
-0.009,0.052,1.0,-0.366,2082708
-0.005,0.048,0.997,-0.183,2082712
-0.005,0.048,0.997,-0.183,2082716
-0.005,0.048,0.997,-0.366,2082720
-0.002,0.049,1.002,-0.366,2082724
-0.002,0.049,1.002,-0.366,2082728
0.002,0.047,1.004,-0.244,2082732
0.002,0.047,1.004,-0.244,2082736
0.002,0.047,1.004,-0.183,2082740
0.006,0.047,1.003,-0.183,2082744
0.006,0.047,1.003,-0.183,2082748
0.01,0.05,1.005,-0.183,2082752
0.01,0.05,1.005,-0.183,2082756
0.01,0.05,1.005,0.0,2082760
